username, created_at, lng, lat, text
TheRealJaimeP, Wed Apr 22 14:37:52 +0000 2020, -118.010579, 34.117285, @MaadDabber @KJisms Bold 
TheDennisReedJr, Wed Apr 22 14:37:52 +0000 2020, -80.846785, 35.209059, Found this clip from tour.  Means a lot more now.  #wholeworldinhishands https://t.co/lpqilLgd2Y 
NotThatMarsh, Wed Apr 22 14:37:52 +0000 2020, -110.164727, 34.914621, @Yara_Haridy @PaoloViscardi https://t.co/o3M122R9Ms 
michaelkpate, Wed Apr 22 14:37:52 +0000 2020, -83.804475, 27.698682, A New Isolationism: Threat or Promise (1972) https://t.co/5v4wZ3Khrm https://t.co/1LPA7POkf4 
Archimamamia, Wed Apr 22 14:37:52 +0000 2020, -121.766255, 36.917977, Hannah, do you knit or crochet...it helps; ...so does walking house laps...one can get inventive in the path; ...… https://t.co/OTKX34MTLx 
sup_elo, Wed Apr 22 14:37:52 +0000 2020, -71.233690, 42.060649, Foxboro has its own compost pile? Like the whole town? Allie’s mom just told us she was going to the compost pile I… https://t.co/uZFYAuNakU 
removehim, Wed Apr 22 14:37:53 +0000 2020, -85.604147, 38.383873, @BEVHOWARD40 Omg😪 
RobertJReynold3, Wed Apr 22 14:37:53 +0000 2020, -89.266508, 39.739300, @PaulYohanan @nomeaculpa @SexCounseling @realDonaldTrump @CNN Fox News showed the same clip....someone is getting fired by the Fuhrer today 
Sofie961, Wed Apr 22 14:37:53 +0000 2020, -112.018449, 33.541174, Went for a hike today ⛰ https://t.co/rtMAM9GltL 
moms2398, Wed Apr 22 14:37:53 +0000 2020, -80.435322, 25.633051, @SamSmithTweets #COVIDIOT 
StiflerTheGreat, Wed Apr 22 14:37:53 +0000 2020, -77.322747, 38.566471, God bless you pussy ass niggas 
LahrennT, Wed Apr 22 14:37:53 +0000 2020, -84.221104, 39.327465, took measurements this morning. my booty is thiccer than @mekthibodeau today is a good day 
_marvinoneal, Wed Apr 22 14:37:53 +0000 2020, -76.593943, 24.074967, Mirror Picture ✅ https://t.co/gDHVgbZK4B 
OKCreator, Wed Apr 22 14:37:53 +0000 2020, -83.804475, 27.698682, It’s already been a year since Fancy came out! Our 2019 song of the year pick 💕 #TWICE #kpop #okcreators 
erik_niel, Wed Apr 22 14:37:54 +0000 2020, -83.804475, 27.698682, @PennyDarling123 😂😂😂 
james_hollett, Wed Apr 22 14:37:54 +0000 2020, -79.272570, 43.629311, https://t.co/9sQcuqOZg2 
sabrina_sophiee, Wed Apr 22 14:37:54 +0000 2020, -84.579306, 39.056750, @jayylee_x 🤫 
dukfarm, Wed Apr 22 14:37:54 +0000 2020, -100.247165, 44.212508, @Dan_Bardi @HorseShoeHillby @RealTimStahl and from what the harness looks like, I should only have three live wires… https://t.co/DjDTzEBop4 
FarrFetchedd, Wed Apr 22 14:37:54 +0000 2020, -93.262046, 44.970610, @JoryBowers Autumnal Summers ShaPowersKahn is so lucky to have you as a mom. You and @mspontification 😭 
WheredWaldoGo, Wed Apr 22 14:37:54 +0000 2020, -89.266508, 39.739300, @GRock802 @sperlowsk1 
m2mDesignLocal, Wed Apr 22 14:37:54 +0000 2020, -79.387200, 43.648000, Meet the beautiful EWOOD WENGUE. This porcelain slab comes in a variety of sizes and patterns and is perfect for al… https://t.co/qxIc3nkMyd 
BobRivers18, Wed Apr 22 14:37:54 +0000 2020, -71.088712, 42.313670, A true American hero. RIP 🙏 
jeremy_rodrig, Wed Apr 22 14:37:54 +0000 2020, -105.123320, 39.685852, @sgtgoodtime Where’s that sadboi mix at 
OnlyinBucks, Wed Apr 22 14:37:54 +0000 2020, -74.855593, 40.105290, Found a handmade surprise in a tree!!Left it there for others to enjoy. #spreadlove https://t.co/OS7VjCAZql 
2xWestside, Wed Apr 22 14:37:54 +0000 2020, -79.780308, 34.182661, @AdubbMz I just visualized it an got a cup to catch the 🤤 drool 
A_waltman2023, Wed Apr 22 14:37:54 +0000 2020, -81.480790, 40.935210, @TorontoRockLax Waltman 32 home 
BARSOnAir, Wed Apr 22 14:37:54 +0000 2020, -76.952712, 39.076493, 🚨25 MIN ALERT🚨!!! #BARS “Home Game Edition” hosted by @AJThrowback x @PHAR110 w/ special guests @DoshisGoCrazy &amp;… https://t.co/DtJg8cDUpu 
mary_frieden, Wed Apr 22 14:37:54 +0000 2020, -93.269164, 42.520003, Mary(myself) was denied communion here https://t.co/h9jpi1mAVi 
BobbyL_AZ, Wed Apr 22 14:37:54 +0000 2020, -111.880874, 33.282450, @JennaLaineESPN Between draft picks and TrentW, they would have to clear probably 15-18m of cap space at minimum.… https://t.co/vPGCL09RT7 
runnin5, Wed Apr 22 14:37:54 +0000 2020, -77.605207, 43.127268, Makes a bunch of sense to me. 
mnswede, Wed Apr 22 14:37:54 +0000 2020, -93.205056, 45.165333, @CandaceTX ❤️😥❤️😥 
Gingerflower1, Wed Apr 22 14:37:54 +0000 2020, -98.123250, 29.705614, @AwakenedOutlaw The American people have a full return policy. 
metzkergabriela, Wed Apr 22 14:37:54 +0000 2020, -74.184848, 40.734494, @gabirizardii kkkkkkkkkkkkkkk isso q e foda 
hoodyx, Wed Apr 22 14:37:55 +0000 2020, -117.104989, 32.810012, @THEKIDMERO That’s the thing tho French is regional. Kendrick isn’t. 
Toetal_Vixen, Wed Apr 22 14:37:55 +0000 2020, -97.343915, 37.683897, @MrJ0k1 Thank you 🙈 
EmoryAnne, Wed Apr 22 14:37:55 +0000 2020, -97.506403, 35.623219, Earth Day 2020 is a little different this year as we all stay home to flatten the curve of the Coronavirus. But, po… https://t.co/xkW6BC7ktz 
Clumsy561, Wed Apr 22 14:37:55 +0000 2020, -80.075358, 26.788677, If I’m eating yo pussy fuck my face hoe I learnt how to breathe out my ears😩😍 
thicklilmermaid, Wed Apr 22 14:37:55 +0000 2020, -98.540651, 29.417501, good morning why does coffee make me poop 
lumpblock, Wed Apr 22 14:37:55 +0000 2020, -111.737566, 33.405755, @t_brannon @azcentral Looking forward to it! 
_AndrewC17, Wed Apr 22 14:37:55 +0000 2020, -118.131964, 34.177310, The girls love breakfast so much because it’s the only time they get wet food and omg they are so impatient, especi… https://t.co/AbD1uCtMKL 
short_fewz, Wed Apr 22 14:37:55 +0000 2020, -122.958344, 49.239654, Why does the rain bring out all the asshats?!?! 
dacancan, Wed Apr 22 14:37:55 +0000 2020, -98.321263, 29.590815, @coach_jackwelch https://t.co/5ve1Jo79eS C/O 2021-Isaac Miles #22 RB/KR/RECGPA: 3.35 (Honors and College Courses)… https://t.co/exZ2MD9zNs 
garrt, Wed Apr 22 14:37:55 +0000 2020, -83.601802, 42.245713, @alicehjones @davidycook1 "A Modulation So Scandalous: The Musical Semiotics of the 'Thong Song'" 
jahadmassai, Wed Apr 22 14:37:55 +0000 2020, -84.532133, 33.948124, Wednesday right? 
AuntyCourtney, Wed Apr 22 14:37:55 +0000 2020, -71.103722, 42.395403, Let’s also not forget Bill Weld’s criticism of Baker’s decision on this. 
FunFriendsPod1, Wed Apr 22 14:37:56 +0000 2020, -79.861034, 35.170499, @soper_ben37 If you wanna tag along with a group of friends as they try new activities and attend fun events then c… https://t.co/3ibsV1tWr8 
2prettymillie, Wed Apr 22 14:37:56 +0000 2020, -84.433106, 33.767195, I came up with a new quickweave technique. Y’all gone like this 😌 
eisenser, Wed Apr 22 14:37:56 +0000 2020, -74.954605, 39.933053, @JEFFkummer You May be able to send them off to Kodak or one of those places that takes photos and vhs for digital conversion 
michaeliaaa_, Wed Apr 22 14:37:56 +0000 2020, -90.571388, 30.509383, Time for this to come off 
MarkOwenby9, Wed Apr 22 14:37:56 +0000 2020, -83.986413, 35.726182, @SaraCarterDC Just eat your ice cream Nancy 
GnarlsDarkley, Wed Apr 22 14:37:56 +0000 2020, -76.794891, 39.368037, Happy Born Day @Joifullnoize 🎂🤗 
MWhiteElem, Wed Apr 22 14:37:56 +0000 2020, -95.368681, 29.759022, Today is the 50th anniversary of #EarthDay How are you celebrating this year? #MWE #HISDatHome https://t.co/vgNUjL8nZE 
stay__G0LDEN, Wed Apr 22 14:37:56 +0000 2020, -87.747965, 43.748559, i hate tuna 
tamilynlee, Wed Apr 22 14:37:56 +0000 2020, -93.361321, 46.441861, @valentinedonna @ryanperpich @KSTPsteve I think H.E.R. killed it on the Prince tribute. Yes, John Legend should have stayed home 
realDotNetDave, Wed Apr 22 14:37:56 +0000 2020, -117.104989, 32.810012, @quorralyne I have experience with AWS, and have strong opinions! Well I usually do anyway 😃 
davidlcurry1, Wed Apr 22 14:37:56 +0000 2020, -122.696391, 45.411248, @toledo4pete @AdamKad35657105 @PeteButtigieg Unfortunately https://t.co/TVk1vBuRHX 
danielhoward033, Wed Apr 22 14:37:57 +0000 2020, -97.552161, 35.482844, Yooo 🤣🤣 
Wilson_School, Wed Apr 22 14:37:57 +0000 2020, -90.328675, 38.645911, Feeling proud of one of our teachers whether he’s in or out of the water! #WilsonSchoolStL 
FatGirl_fashion, Wed Apr 22 14:37:57 +0000 2020, -87.732013, 41.833585, Can you make two and same day me one? 
tmj_phl_sales, Wed Apr 22 14:37:57 +0000 2020, -75.383552, 40.101286, Can you recommend anyone for this job in King of Prussia, PA? https://t.co/uhWeo82gbx #KellyJobs #KellyServices 
TonyPar36282257, Wed Apr 22 14:37:57 +0000 2020, -122.678779, 45.514886, https://t.co/LYWprfg0GY 
IndigenousEdGE, Wed Apr 22 14:37:57 +0000 2020, -80.273938, 43.147571, How will you be spending #CanFilmDay? We will be tuning in to #TheGrizzlies with @woodlandcc Woodland Cultural Cent… https://t.co/AKVX0We3Jm 
tmj_usa_facmgmt, Wed Apr 22 14:37:56 +0000 2020, -95.768967, 39.037693, Looking to score a job at Lowe's? You're in luck. Click the link in our bio for the job description and information… https://t.co/XXqdKPbGzO 
r_faghan, Wed Apr 22 14:37:57 +0000 2020, -70.830633, 42.937201, @stevenmnuchin1 This is not working. Status not available gives no option for follow up once this message is noted.… https://t.co/nXBiJ0l4XA 
Roblopley, Wed Apr 22 14:37:57 +0000 2020, -109.436510, 26.606662, Mi crush ya sabe que es mi crush...😂🥰😜🙊💙 
blancoswan, Wed Apr 22 14:37:57 +0000 2020, -114.465155, 42.561255, FCK): 2020 !! 
RachelR06534229, Wed Apr 22 14:37:57 +0000 2020, -79.420865, 38.003376, I think that it’s not fair to say that the people who are conservative don’t matter. I’ve never said that people sh… https://t.co/3wVZ4FGF4x 
Kissmyfineapple, Wed Apr 22 14:37:58 +0000 2020, -90.011008, 29.982601, @nadiaaaliyah_ The wife probably scared anyway. 
eriktmpls, Wed Apr 22 14:37:58 +0000 2020, -93.278974, 44.876290, I was supposed to be seeing my very first show at @theryman tonight. And oh what a show it was going to be. 😢 https://t.co/vBwT496UQA 
BiggaVel31, Wed Apr 22 14:37:58 +0000 2020, -74.158130, 40.859832, @xeoniaa @princesssdori @Kethy1103 That’s them Albanian fucks 
JohnLaffleur, Wed Apr 22 14:37:58 +0000 2020, -84.163786, 39.082347, @forwardarc Yeah, she was probably was discussing things from some Dr.Seuss #books! 
Deeds46820608, Wed Apr 22 14:37:58 +0000 2020, -75.770041, 42.746617, Someone tell Zuckerberg 
GEP_Photo, Wed Apr 22 14:37:58 +0000 2020, -75.770041, 42.746617, @MSNBC And what shall we give the pelosi hag?F for being a liarF for treating the American People like her peasan… https://t.co/Itb6jC0f90 
tomgrady, Wed Apr 22 14:37:58 +0000 2020, -75.265983, 40.005408, Happy Earth Day! 🌍 #EarthDay #NarbEarthDay2020 https://t.co/dZ8kMAtAFi 
AmakaUbakaTV, Wed Apr 22 14:37:58 +0000 2020, -71.088712, 42.313670, @sffbraves @alainapinto Hahahahaha thank you!! https://t.co/iPV46YeROo 
watchcowork, Wed Apr 22 14:37:58 +0000 2020, -90.011008, 29.982601, The jeans I need those 
KevinLeichtman, Wed Apr 22 14:37:58 +0000 2020, -80.134986, 26.373976, @MSSBullyingBlog @DisruptedTv @DrMBEdmunds @tracyscottkelly @BiscottiNicole @melanie_korach @ChristineBemis2… https://t.co/ETmwtpRT43 
jeremiah_london, Wed Apr 22 14:37:58 +0000 2020, -78.799934, 38.598762, Yup 
_blkbear, Wed Apr 22 14:37:59 +0000 2020, -95.446486, 29.838495, @adhodge The main thing is not enough people have been nor are being tested. So no, I don’t think the numbers are i… https://t.co/WnpGkLjGk9 
QUIPZONE7, Wed Apr 22 14:37:59 +0000 2020, -116.238001, 43.598033, @DilleyShow @OmghemanCapptec Damned STRAIGHT 
CantStopTruLuv, Wed Apr 22 14:37:59 +0000 2020, -83.804475, 27.698682, @devilishfall Nice pic &amp; wuote 
Pat2Munoz, Wed Apr 22 14:37:59 +0000 2020, -74.315023, 40.384561, Gracias por tanta risa. Saludos a Daniel. #LesLuthiers @marcelopasetti https://t.co/Lm98KPvY8E 
milworksmke, Wed Apr 22 14:37:59 +0000 2020, -89.500000, 44.500000, Happy Earth Day. #Wisco..#GovernorDodgeStatePark..#shoplocal #supportlocal #smallbiz#mensfashionreview… https://t.co/nPjeuNvfCQ 
Ward5Ed, Wed Apr 22 14:37:59 +0000 2020, -77.014398, 38.898603, Given both the broader global pandemic context and the specific history of Florida Ave, @ANC5E opposing lane reduci… https://t.co/o1Uq2Z55re 
loveashbashh, Wed Apr 22 14:37:59 +0000 2020, -73.948775, 40.655138, Stop hating yourself for everything you aren’t and start loving yourself for what you are 🙌💯 
MarciaMentor, Wed Apr 22 14:37:59 +0000 2020, -120.598328, 37.350299, @kgiannandrea All 
machobgrantxxx, Wed Apr 22 14:37:59 +0000 2020, -80.125423, 25.893189, @thyckii @ThikCumxxx Mazal tov 
ChrisTHEBLUEONE, Wed Apr 22 14:37:59 +0000 2020, -84.635821, 39.015099, And you can Jump in Norris lake and kiss my ass VOL ! 👄 ... Nobody  pulled your chain Bitch 🐕‍🦺 
Caleek70, Wed Apr 22 14:37:59 +0000 2020, -73.763825, 42.739121, Love @NorthColonieCSD 💙 
aSciEnthusiast, Wed Apr 22 14:37:59 +0000 2020, -86.142922, 39.779562, The numbers are significantly higher than what is beyond reported because we STILL lack adequate testing. AFTER MON… https://t.co/DT8Fdecfqu 
zenolithtom, Wed Apr 22 14:37:59 +0000 2020, -121.375689, 38.604033, @OBTallguy @codeofvets @IDAHOgov @DIDnews @IdahoStatesman @ISPHeadquarters John, you are a Moron. Are you a Nazi? 
gregg_tweets, Wed Apr 22 14:37:59 +0000 2020, -105.550890, 38.997936, Wow, this archive rental is impressive in so many ways, and so worth the price. ($26 for 5 nights) Video quality, c… https://t.co/Mt1BUPlZ4V 
TmjNycHealthWlf, Wed Apr 22 14:37:59 +0000 2020, -73.864827, 40.844782, Have you ever had a role like "Residential Advisor"? What did you like most about that job? #HealthWelfare #TheEmpireState 
kieferbooth10, Wed Apr 22 14:37:59 +0000 2020, -85.770965, 38.327926, 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 what 
simplyG1997, Wed Apr 22 14:37:59 +0000 2020, -105.550890, 38.997936, Te vi, y me gustaste para el hijo de mi apa 
FredSteinmann53, Wed Apr 22 14:37:59 +0000 2020, -73.831187, 40.670879, @realDonaldTrump @CNN Democrats and  MSM are hoping for the worst because they would rather have people die and the… https://t.co/udq201SWAx 
AU_Careers, Wed Apr 22 14:37:59 +0000 2020, -97.330766, 32.755488, Build a career in your community! Allied Universal is now hiring in #FortWorth, TX. Apply today! https://t.co/oKaeCflrl1 #VeteranHiring 
tschlot429, Wed Apr 22 14:37:59 +0000 2020, -90.178629, 30.001244, So happy that my company seems video conferencing as consuming too much bandwidth... 
anitabathtudae, Wed Apr 22 14:38:00 +0000 2020, -86.087810, 42.819686, A very complex but interesting tweet 
Salieyah_W, Wed Apr 22 14:38:00 +0000 2020, -75.117998, 40.004866, People think I’m mean..... I just don’t be giving af “sometime” 
Inforima, Wed Apr 22 14:38:00 +0000 2020, -70.805263, 47.078068, Une personne de poids ! 
googuns_lulz, Wed Apr 22 14:38:00 +0000 2020, -158.248264, 18.800107, cc36bc18d58fa174209cd1354fc4014ce03d00007159dafe6dba51a8f68a6dc49c78d641ee1d6407276107613296a55d03cb956a8a0750668c8… https://t.co/ZxfRp8GqSX 
rmlzeb, Wed Apr 22 14:38:00 +0000 2020, -71.683502, 42.036939, Yawa hawa kuman 
HECLover_, Wed Apr 22 14:38:00 +0000 2020, -84.270252, 33.905200, @KickboxKenDoll Saw this ad on insta &amp; had to listen...love me sime good kpop 
979_7740, Wed Apr 22 14:38:00 +0000 2020, -85.978600, 35.830522, @ArmoniaLise 🤬 
arielfox_, Wed Apr 22 14:38:00 +0000 2020, -119.710694, 39.574217, @_karleegill For real fuck him, we got your back bb😘 Let’s beat some ass 
thetribe71, Wed Apr 22 14:38:00 +0000 2020, -97.057882, 33.087951, @itsjlitt @joeyaddicott Any time big dawg! We will miss you next year! 
cgpb21, Wed Apr 22 14:38:00 +0000 2020, -149.758794, 61.235042, Sobrang messed up na ang sleep 
asmaAmahmood3, Wed Apr 22 14:38:00 +0000 2020, -79.616073, 43.555244, My uncle 95 yrs is #StayAtHome in his #Mississauga Apt. been through the #maleria pandemic of 1930s in India &amp; when… https://t.co/w6ZlPihy28 
_TommyJettson, Wed Apr 22 14:38:00 +0000 2020, -84.541562, 33.588263, Facts. This whole tape was hard tbh 
windyvalkyrie, Wed Apr 22 14:38:00 +0000 2020, -77.985267, 39.460648, Hahahahaha my chairs are covered with my bed stuff so the only place I can sit is my desk chair 
AllynPaul, Wed Apr 22 14:37:56 +0000 2020, -82.501283, 27.543043, @TBurt11 That's what it looks like. Will play nice with St Aug 
Beware_Da_Flock, Wed Apr 22 14:38:01 +0000 2020, -96.696562, 40.803235, @DashMaker_ Lol "Smack it" 
RapaiJoseph, Wed Apr 22 14:37:56 +0000 2020, -81.775474, 43.470502, #EarthDay2020 https://t.co/jDBXQdWLuA 
Silverfox0, Wed Apr 22 14:37:57 +0000 2020, -118.411907, 34.020789, @alliemackay What earthquake? https://t.co/RkMJLsdpt8 
ARubia__, Wed Apr 22 14:37:57 +0000 2020, -71.088712, 42.313670, why is it that leaving a zoom class feels more guilty than walking out of class😂 
JuanDollaBill, Wed Apr 22 14:38:01 +0000 2020, -98.716992, 35.309047, @Taelor_Paigee 👀 
DeAngeloMarquis, Wed Apr 22 14:38:01 +0000 2020, -84.515786, 33.846765, Why did they create these backgrounds for MS teams! 😒 
elachappa, Wed Apr 22 14:38:01 +0000 2020, -119.306608, 37.269176, I miss club penguin 
bkbelden, Wed Apr 22 14:38:01 +0000 2020, -86.244729, 32.364145, @WSFA_Amanda It’s ok we will find out soon😂 
osvald01guz, Wed Apr 22 14:38:01 +0000 2020, -79.272570, 43.629311, Yo casi no veo tv.todos propagandistas.Hay q informarse por medios alternativos.en Chile muy pocos.internacionales… https://t.co/gYIwdB81nt 
ete7v7football, Wed Apr 22 14:38:00 +0000 2020, -84.180557, 35.861903, FYI, athletes and parents East Tennessee Elite Football Inc moving forward will conduct all practices and position-… https://t.co/YoPtcWi3Nv 
jposhaughnessy, Wed Apr 22 14:38:01 +0000 2020, -73.639410, 41.050217, @FunkoHunter @david_perell https://t.co/k2QgIZFZkH 
blarksville, Wed Apr 22 14:38:01 +0000 2020, -87.322169, 36.550984, i wish i could talk to my aunt 
Redd29Yung, Wed Apr 22 14:37:58 +0000 2020, -77.493170, 37.529883, @dariousdagoat 😍😍😍 
shelbykay29, Wed Apr 22 14:37:59 +0000 2020, -96.832009, 32.959788, 💔 
Austin1717_, Wed Apr 22 14:38:01 +0000 2020, -82.442694, 27.996595, This is the. Intent 
NancyBGo, Wed Apr 22 14:38:01 +0000 2020, -81.480790, 40.935210, JUST LISTED. #ranchforsale #copley #akronrealestate #bartlebaughsells #nancyknowsakron #listwithme #1523GreeningDr https://t.co/lDfy9QQKQD 
AliSmoov, Wed Apr 22 14:38:01 +0000 2020, -83.173867, 32.678207, @atmkapo Yeah you right. I got a lot of French classic but idk if niggas was listening to him like they did for https://t.co/kXGu0YCoaf 
LanaKishin, Wed Apr 22 14:38:01 +0000 2020, -79.272570, 43.629311, 😭😭😭😭😭😭 
kaydadon13, Wed Apr 22 14:38:01 +0000 2020, -74.066663, 40.718001, all these followers and not ONE of y'all is active 🥱 
DArm91, Wed Apr 22 14:38:01 +0000 2020, -81.077407, 46.584181, @DannieD2112 I dont kniw but its getting ridiculous 
xristhegiant, Wed Apr 22 14:38:01 +0000 2020, -121.756279, 38.675018, #quarantine #TikTok https://t.co/l3vyTzVnmR 
melideex3, Wed Apr 22 14:38:00 +0000 2020, -73.831187, 40.670879, @linasolinda_ https://t.co/jtk7ne30So 
JohnLiddleVoice, Wed Apr 22 14:37:59 +0000 2020, -100.076888, 31.168893, @ptsmith109 Well, it is sorely lacking 
Goosymane, Wed Apr 22 14:38:02 +0000 2020, -81.345425, 28.469859, Bro I had the worst night of sleep idk why 
Bathan_Nurgess, Wed Apr 22 14:38:02 +0000 2020, -94.702325, 39.202492, @TheHerd @ColinCowherd Lol Mike Evans coming in at 8th best at his position but the #7 overall player for Colin. Gi… https://t.co/PqHUsOarZ8 
aruaugust, Wed Apr 22 14:38:02 +0000 2020, -121.967821, 37.370990, Who the hell is @someshjha7 ? Nobody knows him 🤣🤣🤣 Everyone knows Arnab. 
FalseGod317, Wed Apr 22 14:38:02 +0000 2020, -71.566171, 44.001230, April 22, it’s still snowing. Fuck 2020 
kalomasmith, Wed Apr 22 14:37:59 +0000 2020, -122.163300, 37.444100, Look for God even in the most difficult times @ Palo Alto, California https://t.co/PfPZgllm1n 
coreybeeee, Wed Apr 22 14:38:02 +0000 2020, -77.101999, 38.880845, Did you even do math before sending this? Dems have 232 seats. A supermajority is 261 seats. Google is free y’all. 
Therealbwc, Wed Apr 22 14:38:02 +0000 2020, -119.306608, 37.269176, Theres enough to be concerned about in the world today...Idaho mom being arrested for disobeying the police multiple times isnt one them 
DABrewerWWE, Wed Apr 22 14:38:02 +0000 2020, -83.804475, 27.698682, @DwnunderDeciple @ClemonsJake Nah, never heard of him. 
kevindotlee, Wed Apr 22 14:38:02 +0000 2020, -96.621634, 32.907642, all the birthdays happening in quarantine should all collab and have a rager 😏 
StacyMichelleB, Wed Apr 22 14:38:02 +0000 2020, -88.161555, 30.683649, @ChristynRoyce @TrueFactsStated @Hemuss Gorgeous! ♥️ 
superkid801, Wed Apr 22 14:38:02 +0000 2020, -81.733403, 30.172210, @KeikoYYH Love that movie 
Adrianneee_13, Wed Apr 22 14:38:02 +0000 2020, -85.722346, 38.195555, The photographer I want for my graduation pictures is booked up all the way until next year already! I have to book with him ASAP 😳 
grandall47, Wed Apr 22 14:38:02 +0000 2020, -95.446486, 29.838495, Who has the BEST counselor in @TeamHISD? @WeRFoerster are blessed to have @CounselorShealy who keeps a watch over o… https://t.co/aiJThTVQU6 
calilou_, Wed Apr 22 14:38:02 +0000 2020, -82.669467, 40.365160, you ever see someone’s face and it genuinely makes you sick to your stomach cause me 2 
tatianajmd, Wed Apr 22 14:38:02 +0000 2020, -83.173867, 32.678207, 😂😂😂😂 
peaches2418, Wed Apr 22 14:38:03 +0000 2020, -94.378332, 39.088004, #GoldFaithful #Sweepstakes @MichelobULTRA 
B_Well_, Wed Apr 22 14:38:02 +0000 2020, -93.606369, 41.576437, @YoursTrulyDes__ https://t.co/d8gUx5i3wx 
kristina_wong, Wed Apr 22 14:38:03 +0000 2020, -77.014398, 38.898603, Acting DNI @RichardGrenell Pens Scathing Response to Rep. Adam Schiff https://t.co/U9IaPyKz9M via @BreitbartNews 
TheMndOfAManiac, Wed Apr 22 14:38:03 +0000 2020, -118.411907, 34.020789, @bottleofhepsie_ Just nosey 😂 
SEIU121RN, Wed Apr 22 14:38:03 +0000 2020, -118.411907, 34.020789, @SweetRnHustle @GavinNewsom .@HCAhealthcare RNs demand proper PPE and safe staffing levels as scores of them are being tested for COVID-19 
singleton_shaun, Wed Apr 22 14:38:03 +0000 2020, -115.149000, 36.167500, Just posted a photo @ Las Vegas, Nevada https://t.co/lvq35AAu24 
ReallyFreshh, Wed Apr 22 14:38:03 +0000 2020, -77.604684, 41.117936, greatest city on earth 
SteveTravisUA, Wed Apr 22 14:38:03 +0000 2020, -95.446486, 29.838495, There are 4.1 Million people in Harris County. As of yesterday there are 4,977 cases and 78 deaths. Unbelievable overreactions. 
thereal_newby, Wed Apr 22 14:38:03 +0000 2020, -78.895441, 35.990983, 💯💯💯 https://t.co/7VCpOI6Ihw 
